id,category,subcategory,question,option_a,option_b,option_c,option_d,correct_answer,rationale,certification,difficulty
29,Pharmacology,Cardiac Arrest,You are managing a 58-year-old male in cardiac arrest found in VF. After 3 shocks and 2 rounds of CPR with 2 doses of epinephrine the rhythm remains VF. Per ACLS guidelines what antiarrhythmic medication and dose should you administer at this point?,Lidocaine 100 mg IV push,Amiodarone 300 mg IV push,Magnesium sulfate 2 grams IV push,Adenosine 12 mg IV push,B,Amiodarone is the first-line antiarrhythmic for shock-refractory VF and pulseless VT. The initial dose is 300 mg IV push which can be followed by a second dose of 150 mg. Amiodarone works through multiple mechanisms including sodium potassium and calcium channel blockade as well as beta-blocking effects. Lidocaine 1-1.5 mg/kg is an alternative if amiodarone is not available. Magnesium is indicated for torsades de pointes. Adenosine has no role in cardiac arrest.,Paramedic,hard
30,Pharmacology,Cardiac Arrest,You are resuscitating a 45-year-old female found in cardiac arrest. The initial rhythm was ventricular fibrillation. After defibrillation the rhythm has changed to PEA with a narrow complex at 82 bpm. You continue high-quality CPR. The 12-lead obtained before arrest showed ST elevation in V1-V4. What is the epinephrine dose and interval for this patient and when during the resuscitation should it be given?,Epinephrine 0.01 mg/kg IV every 3-5 minutes given during CPR,Epinephrine 1 mg IV every 3-5 minutes given as soon as possible for non-shockable rhythm,Epinephrine 1 mg IV every 10 minutes with rhythm checks,Epinephrine 0.1 mg IV every 5 minutes,B,In PEA and asystole epinephrine 1 mg IV/IO should be given as soon as IV/IO access is established and repeated every 3-5 minutes during resuscitation. For shockable rhythms epinephrine is given after the first shock fails to restore perfusion. Epinephrine's alpha-adrenergic effects increase coronary perfusion pressure and myocardial blood flow during CPR. The dose is fixed at 1 mg for adults not weight-based as the 0.01 mg/kg would be.,Paramedic,hard
31,Pharmacology,Cardiac Arrest,During resuscitation of a cardiac arrest patient you note the rhythm has changed to a wide complex bradycardia at 30 bpm with very tall peaked T waves and absent P waves. The QRS is approximately 0.20 seconds. A family member arrives and states the patient has kidney disease and missed dialysis this week. What medication should you administer immediately?,Epinephrine 1 mg IV,Calcium chloride 1 gram IV slowly,Sodium bicarbonate 50 mEq IV,Atropine 1 mg IV,B,This presentation suggests severe hyperkalemia causing cardiac arrest. The ECG findings of peaked T waves widened QRS absent P waves and bradycardia are classic for hyperkalemia. Calcium chloride 1 gram IV given slowly over 2-3 minutes stabilizes the cardiac membrane and should be given immediately. This does not lower potassium but protects against fatal arrhythmias. After calcium give sodium bicarbonate 50 mEq IV and insulin 10 units with dextrose to shift potassium intracellularly. Dialysis is definitive treatment.,Paramedic,hard
32,Pharmacology,Cardiac Arrest,You are resuscitating a 32-year-old female who was pulled from a swimming pool. She was submerged for an estimated 5 minutes. CPR was started by bystanders. On your arrival she is in cardiac arrest with a rhythm showing fine VF. After 2 shocks the rhythm has changed to asystole. What is unique about the resuscitation of drowning victims and what should be prioritized?,Drowning victims should not be shocked because water in the lungs conducts electricity,Drowning is a hypoxic event and ventilation and oxygenation should be prioritized along with standard ACLS,Drowning victims should receive double-dose epinephrine,Drowning victims do not respond to resuscitation and efforts should be limited,B,Drowning causes cardiac arrest through hypoxia rather than primary cardiac causes. Therefore oxygenation and ventilation are particularly important. Standard ACLS algorithms should be followed including defibrillation for shockable rhythms. There is no evidence to support higher dose epinephrine. Survival with good neurologic outcome is possible even after prolonged submersion especially in cold water due to the protective effects of hypothermia. Resuscitation efforts should be prolonged in drowning victims.,Paramedic,hard
33,Pharmacology,Cardiac Arrest,A 70-year-old male collapses at a shopping mall. Bystander CPR is in progress when you arrive. The AED has delivered 2 shocks for VF. You take over care and note continued VF on your monitor. You continue CPR establish IV access and administer epinephrine 1 mg IV. After the 3rd shock and amiodarone 300 mg the patient has ROSC. He is unconscious with BP 88/50 HR 102 RR 8 agonal and SpO2 90%. After securing the airway what vasopressor would be most appropriate for his hypotension?,Dopamine 2-5 mcg/kg/min to start,Epinephrine or norepinephrine infusion titrated to maintain SBP greater than 90 and MAP greater than 65,Phenylephrine 100-200 mcg IV boluses,Vasopressin 20 units IV push,B,Post-cardiac arrest syndrome frequently includes myocardial dysfunction and vasodilation causing hypotension. Current guidelines recommend targeting SBP greater than 90 mmHg and MAP greater than 65 mmHg to maintain organ perfusion. Epinephrine or norepinephrine infusions are first-line with typical starting doses of 0.1-0.5 mcg/kg/min titrated to effect. Dopamine is an alternative. Phenylephrine lacks inotropic effects and vasopressin is not first-line for post-arrest hypotension.,Paramedic,hard
34,Pharmacology,Toxicology,A 19-year-old college student is brought from a party where she reportedly took several pills. Her friends say she is not acting like herself. On exam she is confused tachycardic and has dilated pupils. She is sweating profusely and her jaw is clenched with teeth grinding. She keeps saying she loves everyone. Her temperature is 103.8F. Vital signs are BP 158/94 HR 142 RR 24 SpO2 98%. You suspect MDMA ecstasy intoxication with sympathomimetic toxidrome. What is the most appropriate medication for this patient?,Activated charcoal 50 grams oral,Benzodiazepines such as midazolam 5 mg IV for sedation and diazepam for hyperthermia,Haloperidol 10 mg IM for the psychotic symptoms,Propranolol 1 mg IV for the tachycardia,B,MDMA causes a combined sympathomimetic and serotonergic toxidrome. Benzodiazepines are first-line treatment addressing agitation tachycardia hypertension and hyperthermia by reducing CNS stimulation and muscle hyperactivity. Active cooling is also essential. Beta-blockers are contraindicated due to risk of unopposed alpha stimulation worsening hypertension. Haloperidol can lower seizure threshold and worsen hyperthermia. If serotonin syndrome features predominate cyproheptadine may be added.,Paramedic,hard
35,Pharmacology,Toxicology,Paramedics respond to a 45-year-old male who reportedly took an entire bottle of his blood pressure medication in a suicide attempt 2 hours ago. The pill bottle shows metoprolol 50 mg with 30 tablets dispensed 2 days ago. On exam he is lethargic with cool extremities. Vital signs are BP 72/40 HR 42 RR 14 SpO2 94% and glucose is 118. He responds to voice but is confused. ECG shows sinus bradycardia at 42 without conduction blocks. What is the first-line antidote for beta-blocker overdose?,Flumazenil 0.2 mg IV,Glucagon 3-5 mg IV bolus followed by infusion,Calcium chloride 1 gram IV,Atropine 0.5 mg IV,B,Glucagon is the first-line antidote for beta-blocker overdose. It activates adenylyl cyclase through a non-beta-receptor mechanism increasing intracellular cAMP and providing inotropic and chronotropic effects that bypass the beta-blockade. Initial dose is 3-5 mg IV bolus which can be repeated. If effective a continuous infusion of 2-5 mg per hour should be started. Additional treatments include calcium chloride high-dose insulin with glucose and vasopressors. Atropine is often ineffective in significant beta-blocker overdose.,Paramedic,hard
36,Pharmacology,Toxicology,A 52-year-old female with a history of depression presents after intentionally ingesting unknown quantity of her medication approximately 1 hour ago. The pill bottle shows amitriptyline 50 mg. She is now drowsy and confused with dry mouth and dilated pupils. Her skin is warm and dry. Vital signs are BP 88/58 HR 128 RR 16 SpO2 96%. ECG shows sinus tachycardia with QRS duration of 140 ms and a rightward axis. She has one brief seizure witnessed by EMS. What is the most important medication intervention for tricyclic antidepressant overdose with QRS widening?,Physostigmine 2 mg IV to reverse anticholinergic effects,Sodium bicarbonate 1-2 mEq/kg IV push to narrow the QRS,Magnesium sulfate 2 grams IV for the wide QRS,Activated charcoal 50 grams if she can protect her airway,B,Sodium bicarbonate is the primary treatment for TCA cardiotoxicity. TCAs block sodium channels in the heart causing QRS widening and increasing arrhythmia risk. Bicarbonate provides sodium to overcome channel blockade and alkalinization decreases drug binding. The goal is to maintain pH 7.50-7.55 and narrow QRS to less than 100 ms. Physostigmine is contraindicated because it can cause seizures and worsen cardiac toxicity. Benzodiazepines are used for seizures. Activated charcoal may help if given early but airway protection is essential.,Paramedic,hard
37,Pharmacology,Toxicology,A 28-year-old male is found unresponsive at a known drug house. On exam he has pinpoint pupils RR of 4 and shallow respirations. SpO2 is 78%. He has track marks on both arms. You ventilate him with BVM and administer naloxone 0.4 mg IV. He awakens and becomes combative refusing care and demanding to leave. He states he used his normal heroin dose and does not understand why this happened. A friend mentions the heroin may have been contaminated with something. Given the increasing prevalence of fentanyl-contaminated heroin what should you be particularly concerned about with this patient?,Fentanyl has a shorter half-life so he will not resedate,Fentanyl has a longer half-life than naloxone and he is at high risk for re-sedation and respiratory arrest,Fentanyl is not reversed by naloxone,Fentanyl contamination does not change management,B,Fentanyl and its analogs have become increasingly common adulterants in heroin and other street drugs. While naloxone does reverse fentanyl effects there are several concerns. Some fentanyl analogs may require higher doses of naloxone. More importantly fentanyl and especially longer-acting analogs like carfentanil have durations that exceed naloxone's 30-90 minute half-life. Patients are at high risk for re-sedation and recurrent respiratory depression. Extended observation or naloxone infusion may be needed.,Paramedic,hard
38,Pharmacology,Toxicology,A 35-year-old farmer is brought in by coworkers who found him confused in the barn where pesticides are stored. He was reportedly mixing chemicals without proper protection. On exam he is diaphoretic with excessive salivation vomiting and diarrhea. He has urinated on himself. His pupils are pinpoint. He has diffuse wheezing and muscle fasciculations. Heart rate is 48 and he is becoming increasingly lethargic. Vital signs are BP 88/54 HR 48 RR 28 labored SpO2 88%. You recognize organophosphate poisoning with cholinergic crisis. What is the first-line medication and dose?,Physostigmine 2 mg IV to reverse the cholinergic effects,Atropine 2-4 mg IV repeated every 5-10 minutes until secretions dry and dosed to clinical effect,Pralidoxime 1 gram IV as the only treatment needed,Naloxone 2 mg IV for the pinpoint pupils,B,Atropine is the first-line treatment for organophosphate or carbamate poisoning blocking muscarinic effects. The initial dose is 2-4 mg IV and should be doubled every 5-10 minutes until secretions dry up the key clinical endpoint. Massive doses may be required sometimes hundreds of milligrams. Pralidoxime 2-PAM reactivates acetylcholinesterase and should be given with atropine but atropine takes priority. Decontamination with removal of clothing and skin washing is essential to prevent ongoing absorption and protect providers.,Paramedic,hard
39,Pharmacology,Toxicology,A 24-year-old female presents with headache dizziness confusion and cherry-red skin coloring. She was found in her running car in a closed garage. Multiple family members have similar symptoms. On exam she is confused and tachypneic. Vital signs are BP 138/84 HR 118 RR 28 SpO2 99% on room air. You recognize carbon monoxide poisoning. Why is the SpO2 reading misleading and what is the treatment?,The SpO2 is accurate and CO poisoning causes high oxygen levels,Standard pulse oximetry cannot distinguish carboxyhemoglobin from oxyhemoglobin so SpO2 appears falsely normal. Treatment is high-flow 100% oxygen via NRB,The SpO2 is low in CO poisoning,Treatment is hyperbaric oxygen only which you should arrange,B,Standard pulse oximetry measures light absorption and cannot distinguish carboxyhemoglobin from oxyhemoglobin giving falsely reassuring readings. CO-oximetry can measure specific hemoglobin species. Treatment is high-flow 100% oxygen which reduces the half-life of carboxyhemoglobin from 5-6 hours on room air to 60-90 minutes on 100% O2. Hyperbaric oxygen further reduces half-life to 20-30 minutes and is indicated for severe poisoning including LOC neurological symptoms pregnancy and COHb greater than 25%.,Paramedic,hard
40,Pharmacology,Toxicology,You respond to a house fire where a 40-year-old male was pulled from a smoke-filled room. He is confused and hypotensive with BP 78/50 despite fluid resuscitation. He has soot in his airway and singed nasal hair. Lab values from the hospital where medical control is located show elevated lactate and metabolic acidosis with normal carboxyhemoglobin. The physician suspects cyanide poisoning from smoke inhalation. What is the preferred antidote for cyanide poisoning in the prehospital setting?,Amyl nitrite pearls crushed and inhaled,Hydroxocobalamin 5 grams IV over 15 minutes,Sodium thiosulfate 12.5 grams IV,Methylene blue 1 mg/kg IV,B,Hydroxocobalamin marketed as Cyanokit is the preferred prehospital antidote for cyanide poisoning. It binds cyanide to form cyanocobalamin vitamin B12 which is renally excreted. The dose is 5 grams IV over 15 minutes which can be repeated once. It is safer than the older nitrite/thiosulfate kit which induces methemoglobinemia. Hydroxocobalamin causes red discoloration of skin and urine and can interfere with some lab tests but is well-tolerated. High-flow oxygen should also be administered.,Paramedic,hard
41,Pharmacology,Psychiatric,A 16-year-old female was found by her parents with an empty bottle of diphenhydramine. The bottle originally contained 100 tablets of 25 mg each. The ingestion was approximately 2 hours ago. She is now hallucinating seeing spiders on the walls and has attempted to get up and run. On exam she has dry mouth flushed dry skin dilated pupils and is tachycardic. She is disoriented and agitated. Vital signs are BP 118/78 HR 132 RR 20 SpO2 99% Temp 100.2F. You recognize anticholinergic toxidrome. What is the most appropriate initial treatment?,Physostigmine 1-2 mg slow IV push as the specific antidote,Supportive care with benzodiazepines for agitation IV fluids and monitoring reserving physostigmine for severe refractory cases,Activated charcoal 50 grams immediately,Flumazenil 0.2 mg IV,B,Anticholinergic toxidrome treatment is primarily supportive. Benzodiazepines are first-line for agitation as they are safe and effective. Physostigmine is the specific antidote but is reserved for severe cases with refractory seizures or severe agitation unresponsive to benzodiazepines. Physostigmine can cause seizures bradycardia and asystole especially in TCA overdose. Activated charcoal may help if given early but is difficult to administer in an agitated patient and aspiration risk must be considered.,Paramedic,hard
42,Pharmacology,Endocrine,A 22-year-old female with type 1 diabetes presents with altered mental status. Her college roommate states she has not eaten today and gave herself her normal insulin dose this morning. She then became progressively confused and is now barely responsive. On exam she is diaphoretic tremulous and pale with a GCS of 9. Vital signs are BP 102/68 HR 118 RR 18 SpO2 98%. Blood glucose is 28 mg/dL. IV access is difficult and you are unable to establish a line after two attempts. What is the most appropriate next treatment?,Continue attempting IV access for dextrose administration,Administer glucagon 1 mg IM while continuing to attempt IV access,Administer oral glucose gel,Administer dextrose rectally,B,When IV access cannot be obtained in hypoglycemic patients glucagon 1 mg IM or SC is the appropriate treatment. Glucagon stimulates hepatic glycogenolysis raising blood glucose within 10-20 minutes. It is less effective in patients with depleted glycogen stores such as alcoholics or malnourished patients. Oral glucose is contraindicated in patients with altered mental status who cannot protect their airway. Intranasal glucagon is also now available. IO access is another option for dextrose administration.,Paramedic,hard
43,Pharmacology,Endocrine,A 58-year-old male with type 2 diabetes presents with confusion and weakness. His wife states he has been sick with a cold for several days and has not been eating well. His medications include metformin and glipizide. He appears dehydrated with poor skin turgor and dry mucous membranes. Vital signs are BP 98/62 HR 108 RR 16 SpO2 96%. Blood glucose is 48 mg/dL. You establish IV access and prepare to administer dextrose. What is the appropriate initial dextrose formulation and dose for this adult patient?,D5W 500 mL IV bolus,D10W 100-250 mL IV or D50W 25 grams 50 mL IV,D50W 100 grams 200 mL IV,D25W 12.5 grams 50 mL IV,B,For adult hypoglycemia the traditional treatment is D50W 25 grams which is 50 mL of 50% dextrose given IV push. Alternatively D10W 100-250 mL can be used which is less hyperosmolar and may be preferred especially if there is any concern about IV infiltration as D50 can cause tissue necrosis if extravasated. D10 also allows easier titration. Recheck glucose 5-10 minutes after administration and repeat as needed. The dose for children is D25W 2-4 mL/kg and for neonates D10W 2-4 mL/kg.,Paramedic,hard
44,Pharmacology,Endocrine,A 45-year-old female with a history of hypothyroidism presents in an obtunded state. Her husband states she ran out of her thyroid medication 2 months ago and could not afford refills. She has been increasingly fatigued and confused over the past week. On exam she has periorbital edema dry coarse skin and sparse hair. Her voice is hoarse and deep. She is bradycardic and hypothermic. Vital signs are BP 88/58 HR 48 RR 12 SpO2 92% Temp 94.8F. You recognize myxedema coma. What is the prehospital treatment priority?,Administer levothyroxine IV immediately,Supportive care including passive warming airway management IV fluids and glucose check with transport to hospital for thyroid hormone replacement,Administer hydrocortisone 100 mg IV for presumed adrenal insufficiency,Active rapid rewarming with heated blankets,B,Myxedema coma is severe hypothyroidism that is a medical emergency. Prehospital treatment is primarily supportive as IV thyroid hormone is not typically available. Priorities include airway management as these patients are at risk for respiratory failure gentle passive rewarming avoiding active rewarming which can cause vasodilation and cardiovascular collapse IV fluids for hypotension and dextrose for hypoglycemia which is common. Patients may have concomitant adrenal insufficiency and steroids may be given in hospital but this is not first-line prehospital.,Paramedic,hard
45,Pharmacology,Endocrine,A 32-year-old female with Addison disease presents with weakness abdominal pain nausea and vomiting. She has had a viral illness for the past 3 days. Her medical alert bracelet indicates she takes hydrocortisone daily. She appears acutely ill with dry mucous membranes. Vital signs are BP 78/52 HR 124 RR 22 SpO2 97%. Blood glucose is 62 mg/dL. Her skin appears darker than expected especially in skin creases. You suspect adrenal crisis. What is the essential medication and dose for this patient?,Dexamethasone 4 mg IV,Hydrocortisone 100 mg IV or if unavailable any available corticosteroid at stress dose,Epinephrine 1 mg IV for the hypotension,Normal saline 2 liters is sufficient treatment,B,Adrenal crisis is life-threatening acute adrenal insufficiency requiring immediate treatment with stress-dose corticosteroids. Hydrocortisone 100 mg IV is preferred because it has both glucocorticoid and mineralocorticoid activity. If hydrocortisone is unavailable dexamethasone 4 mg or methylprednisolone 125 mg can be used though they lack mineralocorticoid effects. Aggressive IV fluid resuscitation with normal saline is also essential as these patients are typically severely volume depleted. Glucose should be supplemented if hypoglycemic.,Paramedic,hard
46,Pharmacology,GI,A 67-year-old male with a history of cirrhosis presents with massive hematemesis. He has vomited approximately 500 mL of bright red blood and is continuing to have bloody emesis. He appears pale and diaphoretic. His wife states he was recently diagnosed with esophageal varices. Vital signs are BP 82/50 HR 128 RR 26 SpO2 94%. You establish two large-bore IVs and begin fluid resuscitation. Medical control orders octreotide. What is the mechanism and purpose of octreotide in this patient?,Octreotide is an antiemetic that will stop the vomiting,Octreotide is a somatostatin analog that reduces splanchnic blood flow and portal pressure decreasing variceal bleeding,Octreotide neutralizes stomach acid,Octreotide replaces clotting factors,B,Octreotide is a synthetic somatostatin analog that reduces splanchnic blood flow and portal venous pressure. In variceal hemorrhage it helps reduce bleeding by decreasing blood flow to the varices. The dose is typically 50 mcg IV bolus followed by 50 mcg/hour infusion. It is an adjunct to resuscitation and definitive treatment endoscopy or TIPS. Other treatments for variceal bleeding include IV PPI antibiotics and possibly vasopressin though vasopressin has more side effects.,Paramedic,hard
47,Pharmacology,Hematologic,A 28-year-old male with sickle cell disease presents with severe pain in his back chest and legs rated 10 out of 10. He states this feels like his typical pain crisis. He has had multiple previous crises requiring hospitalization. He is in obvious distress writhing in pain. Vital signs are BP 148/92 HR 112 RR 22 SpO2 96% on room air. You establish IV access. What is the appropriate approach to pain management in sickle cell crisis?,Avoid opioids due to risk of addiction in this patient population,Administer aggressive opioid analgesia with morphine 0.1-0.15 mg/kg IV or equivalent as sickle cell crises are genuinely painful,Ketorolac 30 mg IV is sufficient for this pain,Administer aspirin 325 mg for its anti-sickling properties,B,Sickle cell pain crises cause severe vaso-occlusive pain that requires aggressive opioid analgesia. These patients are frequently undertreated due to unfounded concerns about addiction. Morphine hydromorphone or fentanyl are appropriate with doses titrated to pain relief. IV fluids and oxygen are also important components of treatment. NSAIDs may be used as adjuncts but are not sufficient alone for severe crises. Aspirin does not have anti-sickling properties and the sickle hemoglobin is a structural not clotting abnormality.,Paramedic,hard
48,Pharmacology,Neurologic,A 72-year-old female presents with sudden onset right-sided weakness and slurred speech that began 45 minutes ago while eating breakfast. Her husband witnessed the onset. She has a history of atrial fibrillation and takes warfarin. On exam she has right facial droop right arm drift and dysarthria. Vital signs are BP 178/96 HR 88 irregular RR 16 SpO2 97%. Blood glucose is 128 mg/dL. This is a stroke alert. What is the blood pressure management strategy for suspected acute ischemic stroke?,Lower BP immediately to 140/90 with labetalol,Generally allow permissive hypertension unless BP exceeds 220/120 for non-tPA candidates or 185/110 for potential tPA candidates,Treat any SBP above 160 with IV nicardipine,Do not check or treat blood pressure in suspected stroke,B,In acute ischemic stroke elevated blood pressure helps maintain perfusion to the ischemic penumbra. Aggressive BP lowering can worsen stroke outcomes. Current guidelines allow permissive hypertension up to 220/120 for patients not receiving thrombolytics. For potential tPA candidates BP must be below 185/110 before and 180/105 after tPA administration. Labetalol or nicardipine are preferred agents when treatment is needed. This patient on warfarin may not be a tPA candidate depending on INR.,Paramedic,hard
49,Pharmacology,Neurologic,A 45-year-old male presents with seizure activity witnessed by family. He has a history of epilepsy and his wife states he has not had a seizure in two years since starting his current medication. The seizure began 8 minutes ago and is ongoing. He has tonic-clonic activity and is unresponsive. He is incontinent of urine. Vital signs are BP 168/98 HR 128 RR 8 shallow with cyanosis SpO2 82%. What is the appropriate first-line medication and dose for this patient in status epilepticus?,Phenytoin 20 mg/kg IV infusion,Benzodiazepine such as midazolam 10 mg IM or 5 mg IV lorazepam 4 mg IV or diazepam 10 mg IV,Phenobarbital 20 mg/kg IV,Levetiracetam 60 mg/kg IV,B,Benzodiazepines are first-line treatment for status epilepticus. They enhance GABA-A receptor activity terminating most seizures rapidly. Options include midazolam 10 mg IM or 5 mg IV lorazepam 4 mg IV or diazepam 10 mg IV. IM midazolam is as effective as IV lorazepam and useful when IV access is difficult. If benzodiazepines fail second-line agents include fosphenytoin phenobarbital levetiracetam or valproate. Airway management and oxygenation are also critical priorities.,Paramedic,hard
